
DE10444;TBF;Bad Friedrichshall Hbf;Bad Friedr'hall;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE10601;TBG;Balingen (Württ);Balingen (Württ);BF;Bf;Betrieb;20081214;;6;Südwest;20201201
DE10604;TBGS;Balingen Süd;Balingen Süd;HP;Hp;Betrieb;20081214;;6;Südwest;20210701
DE11210;TBI;Biberach (Riß);Biberach (Riß);BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE11211;TBIB;Biberach (Riß) Süd;Biberach Süd;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE11237;TBIE;Bieringen (b Horb);Bieringen b Horb;BF;Bf;Betrieb;20081214;;6;Südwest;20210701
DE11314;TBIF;Bitzfeld;Bitzfeld;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE11264;TBIL;Bilfingen;Bilfingen;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE11284;TBIR;Birkenfeld (Württ);Birkenfeld/Württ;vp-HP;vp-Hp;Betrieb;20081219;;6;Südwest;20210701
DE11305;TBIS;Bisingen;Bisingen;BF;Bf;Betrieb;20081214;;6;Südwest;20201201
DE11310;TBIT;Bittelbronn;Bittelbronn;HP;Hp;Betrieb;20081214;;6;Südwest;20210701
DE10445;TBK;Bad Friedrichshall-Kochendorf;Fr-Kochendorf;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE11334;TBL;Blaubeuren;Blaubeuren;BF;Bf;Betrieb;20081214;;6;Südwest;20200701
;TBLD;Burladingen;Burladingen;NE-BF;NE-Bf;Betrieb;20081214;;0;;20200701
DE11337;TBLF;Blaufelden;Blaufelden;BF;Bf;Betrieb;20201001;;0;;20201029
DE10599;TBLH;Balgheim;Balgheim;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE10488;TBLI;Bad Liebenzell;Bad Liebenzell;BF;Bf;Betrieb;20081214;;6;Südwest;20210701
DE11338;TBLS;Blaustein;Blaustein;HP;Hp;Betrieb;20081214;;6;Südwest;20210701
;TBLW;Burladingen West;Burladingen West;NE-HP;NE-Hp;Betrieb;20081214;;0;;20200701
DE11254;TBM;Bietigheim-Bissingen;Bietigheim-Biss;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE11256;TBME;Bietigheim-Bissingen Ellental;Ellental;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE10491;TBMR;Bad Mergentheim;Bad Mergentheim;BF;Bf;Betrieb;20201001;;0;;20201029
DE10502;TBN;Bad Niedernau;Bad Niedernau;HP;Hp;Betrieb;20081214;;6;Südwest;20210701
DE11365;TBO;Böblingen;Böblingen;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE11420;TBOD;Bodelshausen;Bodelshausen;HP;Hp;Betrieb;20081214;;6;Südwest;20210701
;TBOS;Böblingen Südbf;Böblingen Südbf;NE-BF;NE-Bf;Betrieb;20090301;;0;;20200701
DE11537;TBOX;Boxberg-Wölchingen;Boxberg-Wölchign;BF;Bf;Betrieb;20200401;;7;Süd;20201029
DE11480;TBP;Bopfingen;Bopfingen;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE15625;TBR;Kloster Bronnbach;Bronnbach;HP;Hp;Betrieb;20121209;;0;;20200701
DE14631;SHZ;Hatzenport;Hatzenport;BF;Bf;Betrieb;20200401;;5;Mitte;20201029
DE14736;SHZH;Heinzenhausen;Heinzenhausen;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
DE15179;SIDO;Idar-Oberstein;Idar-Oberstein;BF;Bf;Betrieb;20210701;;6;Südwest;20210701
DE15184;SIG;Igel;Igel;BF;Bf;Betrieb;20200401;;5;Mitte;20201029
DE15196;SILG;Illingen (Saar);Illingen (Saar);BFT;Bft;Betrieb;20200401;;6;Südwest;20201029
DE15217;SIM;Imsweiler;Imsweiler;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
DE15264;SJF;Jägersfreude;Jägersfreude;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE15328;SKAI;Kaisersesch;Kaisersesch;HST;Hp Anst;Betrieb;20160914;;5;Mitte;20210701
DE15361;SKAZ;Kanzem;Kanzem;HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE15580;SKB;Kleinblittersdorf;Kleinblittersd;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE15813;SKDL;Kordel;Kordel;BF;Bf;Betrieb;20081214;;5;Mitte;20210701
DE15334;SKEN;Kaiserslautern Kennelgarten;Kennelgarten;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE15649;SKG;Kobern-Gondorf;Kobern-Gondorf;BF;Bf;Betrieb;20200401;;5;Mitte;20201029
DE15550;SKI;Kirkel;Kirkel;HP;Hp;Betrieb;20200401;;6;Südwest;20201029
DE15511;SKIB;Kindsbach;Kindsbach;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE15892;SKK;Kreuz Konz;Kreuz Konz;HP;Hp;Betrieb;20200401;;5;Mitte;20201029
DE15333;SKL;Kaiserslautern Hbf;Kaisersl Hbf;BF;Bf;Betrieb;20200401;;6;Südwest;20201029
DE15338;SKLH;Kaiserslautern-Hohenecken;Hohenecken;HP;Hp;Betrieb;20170615;;6;Südwest;20200701
DE15335;SKLP;Kaiserslautern Pfaffwerk;Kaisersl.Pfaffw.;HP;Hp;Betrieb;20081214;;6;Südwest;20200701
